person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,emp_length_age_ratio,emp_length_cred_hist_ratio,income_emp_length_product,cred_hist_age_ratio,emp_start,interest_income_ratio,parent_dependency
27,59000,11.0,1,3000,7.9,1,0.05,0,9,0,0,0,0,0,0,1,0,0.4074074074074074,1.2222222222222223,649000.0,0.3333333333333333,16.0,0.4016949152542373,0
27,37000,4.0,2,9000,11.11,0,0.24,0,5,0,0,1,0,0,1,0,0,0.14814814814814814,0.8,148000.0,0.18518518518518517,23.0,2.7024324324324325,0
29,65000,2.0,1,10000,10.99,0,0.15,0,5,0,0,0,0,0,0,0,1,0.06896551724137931,0.4,130000.0,0.1724137931034483,27.0,1.6907692307692308,0
32,37000,16.0,1,9000,6.92,0,0.24,0,8,0,0,1,0,0,1,0,0,0.5,2.0,592000.0,0.25,16.0,1.6832432432432431,0
27,37000,6.0,1,9000,8.94,0,0.24,0,7,0,0,1,0,0,1,0,0,0.2222222222222222,0.8571428571428571,222000.0,0.25925925925925924,21.0,2.174594594594595,0
31,37200,4.0,1,9000,7.51,0,0.24,0,6,0,0,1,0,0,0,0,0,0.12903225806451613,0.6666666666666666,148800.0,0.1935483870967742,27.0,1.8169354838709677,0
27,65000,5.0,2,13225,12.69,0,0.2,0,6,0,0,0,0,0,0,0,1,0.18518518518518517,0.8333333333333334,325000.0,0.2222222222222222,22.0,2.581926923076923,0
35,38000,1.0,3,9000,14.65,0,0.24,1,8,0,0,1,0,0,0,0,0,0.02857142857142857,0.125,38000.0,0.22857142857142856,34.0,3.469736842105263,0
30,65000,3.0,4,20000,16.77,0,0.31,1,6,0,0,0,0,0,0,0,1,0.1,0.5,195000.0,0.2,27.0,5.16,0
31,65000,15.0,1,5000,6.03,0,0.08,0,9,0,0,0,0,1,0,0,0,0.4838709677419355,1.6666666666666667,975000.0,0.2903225806451613,16.0,0.46384615384615385,0
28,38000,8.0,2,9000,9.96,0,0.24,0,9,0,0,1,0,0,0,0,0,0.2857142857142857,0.8888888888888888,304000.0,0.32142857142857145,20.0,2.358947368421053,0
31,65000,4.0,2,20000,11.71,0,0.31,0,9,0,0,0,0,0,0,0,0,0.12903225806451613,0.4444444444444444,260000.0,0.2903225806451613,27.0,3.6030769230769235,0
28,32200,2.0,4,9000,13.99,1,0.28,1,7,0,0,1,1,0,0,0,0,0.07142857142857142,0.2857142857142857,64400.0,0.25,26.0,3.910248447204969,0
28,32400,1.0,4,9000,15.62,1,0.28,1,10,0,0,1,0,0,0,1,0,0.03571428571428571,0.1,32400.0,0.35714285714285715,27.0,4.338888888888889,0
31,39000,5.0,2,9000,10.71,0,0.23,0,6,0,0,1,0,0,1,0,0,0.16129032258064516,0.8333333333333334,195000.0,0.1935483870967742,26.0,2.471538461538462,0
27,39000,1.0,2,9000,10.08,0,0.23,0,8,0,0,1,0,0,1,0,0,0.037037037037037035,0.125,39000.0,0.2962962962962963,26.0,2.3261538461538462,0
29,40000,2.0,3,9000,14.27,0,0.23,1,5,0,0,1,0,0,0,0,1,0.06896551724137931,0.4,80000.0,0.1724137931034483,27.0,3.21075,0
27,65000,5.0,2,10000,12.42,0,0.15,0,6,0,0,0,0,0,0,0,1,0.18518518518518517,0.8333333333333334,325000.0,0.2222222222222222,22.0,1.9107692307692308,0
30,40000,9.0,4,9000,16.77,0,0.23,1,5,0,0,1,1,0,0,0,0,0.3,1.8,360000.0,0.16666666666666666,21.0,3.77325,0
29,65000,7.0,2,7000,10.99,0,0.11,0,10,0,0,0,0,0,0,1,0,0.2413793103448276,0.7,455000.0,0.3448275862068966,22.0,1.1835384615384614,0
28,40000,2.0,2,9000,12.53,0,0.23,0,5,0,0,1,0,0,1,0,0,0.07142857142857142,0.4,80000.0,0.17857142857142858,26.0,2.81925,0
32,40020,2.0,3,9000,14.35,0,0.22,0,6,0,0,1,0,0,0,0,0,0.0625,0.3333333333333333,80040.0,0.1875,30.0,3.227136431784108,0
31,40800,6.0,1,9000,10.99,0,0.22,0,6,0,0,1,0,0,0,1,0,0.1935483870967742,1.0,244800.0,0.1935483870967742,25.0,2.424264705882353,0
31,65000,15.0,4,3000,16.77,0,0.05,1,7,0,0,0,0,0,0,1,0,0.4838709677419355,2.142857142857143,975000.0,0.22580645161290322,16.0,0.774,0
28,41000,1.0,2,9000,9.88,0,0.22,0,8,0,0,1,0,0,1,0,0,0.03571428571428571,0.125,41000.0,0.2857142857142857,27.0,2.168780487804878,0
29,65000,2.0,1,4800,10.99,0,0.07,0,5,0,0,0,0,0,1,0,0,0.06896551724137931,0.4,130000.0,0.1724137931034483,27.0,0.8115692307692308,0
30,65000,6.0,1,17500,10.99,0,0.27,0,8,0,0,0,0,0,0,1,0,0.2,0.75,390000.0,0.26666666666666666,24.0,2.958846153846154,0
27,65000,8.0,2,3000,12.42,0,0.05,0,10,0,0,0,0,0,1,0,0,0.2962962962962963,0.8,520000.0,0.37037037037037035,19.0,0.5732307692307692,1
35,36000,4.0,5,9000,18.39,1,0.25,1,6,0,0,1,0,0,1,0,0,0.11428571428571428,0.6666666666666666,144000.0,0.17142857142857143,31.0,4.5975,0
29,42000,13.0,3,9000,13.06,0,0.21,0,5,0,0,1,0,0,0,1,0,0.4482758620689655,2.6,546000.0,0.1724137931034483,16.0,2.7985714285714285,0
31,65000,15.0,2,30000,12.69,0,0.46,0,9,0,0,0,0,0,0,0,1,0.4838709677419355,1.6666666666666667,975000.0,0.2903225806451613,16.0,5.856923076923077,0
29,59000,5.0,4,8000,16.77,1,0.14,1,8,0,0,0,0,0,0,0,1,0.1724137931034483,0.625,295000.0,0.27586206896551724,24.0,2.273898305084746,0
33,42000,3.0,2,9000,10.99,0,0.21,0,8,0,0,1,0,0,1,0,0,0.09090909090909091,0.375,126000.0,0.24242424242424243,30.0,2.355,0
33,42597,5.0,2,9000,10.37,0,0.21,0,5,0,0,1,0,0,0,0,1,0.15151515151515152,1.0,212985.0,0.15151515151515152,28.0,2.1909993661525458,0
33,65000,4.0,1,15000,7.51,0,0.23,0,8,0,0,0,0,0,0,0,1,0.12121212121212122,0.5,260000.0,0.24242424242424243,29.0,1.7330769230769232,0
29,65000,4.0,1,3000,6.03,0,0.05,0,7,0,0,0,0,0,0,0,0,0.13793103448275862,0.5714285714285714,260000.0,0.2413793103448276,25.0,0.2783076923076923,0
28,37200,4.0,4,9000,14.59,1,0.24,1,8,0,0,1,0,1,0,0,0,0.14285714285714285,0.5,148800.0,0.2857142857142857,24.0,3.5298387096774193,0
27,65000,4.0,1,6025,6.03,0,0.09,0,10,0,0,0,0,0,0,0,1,0.14814814814814814,0.4,260000.0,0.37037037037037035,23.0,0.5589346153846154,1
30,65000,1.0,4,1800,16.49,0,0.03,0,9,0,1,0,0,1,0,0,0,0.03333333333333333,0.1111111111111111,65000.0,0.3,29.0,0.4566461538461538,0
32,38482,6.0,4,9000,15.31,1,0.23,1,7,0,0,1,0,0,1,0,0,0.1875,0.8571428571428571,230892.0,0.21875,26.0,3.5806351021256693,0
28,45000,4.0,3,9000,14.65,0,0.2,0,10,0,0,1,0,0,0,0,0,0.14285714285714285,0.4,180000.0,0.35714285714285715,24.0,2.93,0
31,65000,11.0,2,5000,10.99,0,0.08,0,5,0,0,0,0,0,0,1,0,0.3548387096774194,2.2,715000.0,0.16129032258064516,20.0,0.8453846153846154,0
28,65000,12.0,2,15000,9.99,0,0.23,0,10,0,0,0,1,0,0,0,0,0.42857142857142855,1.2,780000.0,0.35714285714285715,16.0,2.3053846153846154,0
29,45000,0.0,2,9000,12.69,0,0.2,0,7,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.2413793103448276,29.0,2.538,0
32,65000,3.0,1,8000,10.99,0,0.12,0,5,0,0,0,0,0,0,1,0,0.09375,0.6,195000.0,0.15625,29.0,1.3526153846153846,0
31,45000,2.0,3,9000,12.84,0,0.2,0,5,0,0,1,1,0,0,0,0,0.06451612903225806,0.4,90000.0,0.16129032258064516,29.0,2.568,0
33,65000,1.0,2,15000,11.99,0,0.23,0,10,0,0,0,0,0,1,0,0,0.030303030303030304,0.1,65000.0,0.30303030303030304,32.0,2.766923076923077,0
31,65000,6.0,1,12000,7.49,0,0.18,0,6,0,0,0,0,0,0,0,1,0.1935483870967742,1.0,390000.0,0.1935483870967742,25.0,1.3827692307692308,0
31,65000,15.0,2,8000,11.49,0,0.12,0,5,0,0,0,0,0,1,0,0,0.4838709677419355,3.0,975000.0,0.16129032258064516,16.0,1.414153846153846,0
32,46000,4.0,1,9000,7.51,0,0.2,0,9,0,0,1,0,0,1,0,0,0.125,0.4444444444444444,184000.0,0.28125,28.0,1.4693478260869566,0
30,46000,5.0,1,9000,7.29,0,0.2,0,5,0,0,1,0,0,0,0,1,0.16666666666666666,1.0,230000.0,0.16666666666666666,25.0,1.426304347826087,0
27,47000,3.0,3,9000,12.98,0,0.19,0,7,0,0,1,1,0,0,0,0,0.1111111111111111,0.42857142857142855,141000.0,0.25925925925925924,24.0,2.485531914893617,0
34,47700,2.0,1,9000,7.14,0,0.19,0,7,0,0,1,0,0,0,0,0,0.058823529411764705,0.2857142857142857,95400.0,0.20588235294117646,32.0,1.3471698113207546,0
29,65000,5.0,1,10000,8.49,0,0.15,0,10,0,0,0,1,0,0,0,0,0.1724137931034483,0.5,325000.0,0.3448275862068966,24.0,1.3061538461538462,0
32,48000,3.0,3,9000,13.99,0,0.19,0,8,0,0,1,0,0,0,0,0,0.09375,0.375,144000.0,0.25,29.0,2.623125,0
27,48000,5.0,2,9000,10.99,0,0.19,0,10,0,0,1,0,0,1,0,0,0.18518518518518517,0.5,240000.0,0.37037037037037035,22.0,2.060625,1
27,65000,11.0,1,8000,7.49,0,0.12,0,8,0,0,0,0,0,0,0,1,0.4074074074074074,1.375,715000.0,0.2962962962962963,16.0,0.9218461538461539,0
28,48000,11.0,1,9000,8.59,0,0.19,0,7,0,0,1,0,0,1,0,0,0.39285714285714285,1.5714285714285714,528000.0,0.25,17.0,1.610625,0
28,65000,12.0,2,24000,10.99,0,0.37,0,5,0,0,0,1,0,0,0,0,0.42857142857142855,2.4,780000.0,0.17857142857142858,16.0,4.057846153846154,0
27,65000,11.0,1,19200,7.49,0,0.3,0,7,0,0,0,0,0,0,0,0,0.4074074074074074,1.5714285714285714,715000.0,0.25925925925925924,16.0,2.212430769230769,0
33,44000,0.0,4,9000,15.21,1,0.2,1,6,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.18181818181818182,33.0,3.111136363636364,0
33,50000,1.0,1,9000,7.51,0,0.18,0,5,0,0,1,0,0,0,0,0,0.030303030303030304,0.2,50000.0,0.15151515151515152,32.0,1.3518,0
28,65000,3.0,1,10000,7.49,0,0.15,0,5,0,0,0,0,0,0,0,1,0.10714285714285714,0.6,195000.0,0.17857142857142858,25.0,1.1523076923076923,0
34,65000,3.0,1,5000,6.99,0,0.08,0,7,0,0,0,0,0,0,0,1,0.08823529411764706,0.42857142857142855,195000.0,0.20588235294117646,31.0,0.5376923076923077,0
29,65000,4.0,1,10000,6.99,0,0.15,0,9,0,0,0,0,1,0,0,0,0.13793103448275862,0.4444444444444444,260000.0,0.3103448275862069,25.0,1.0753846153846154,0
28,65000,8.0,4,3000,10.99,0,0.05,0,7,0,0,0,1,0,0,0,0,0.2857142857142857,1.1428571428571428,520000.0,0.25,20.0,0.5072307692307693,0
29,65000,9.0,1,6000,6.99,0,0.09,0,10,0,0,0,0,0,0,1,0,0.3103448275862069,0.9,585000.0,0.3448275862068966,20.0,0.6452307692307693,0
34,65000,8.0,2,13750,10.99,0,0.21,0,5,0,0,0,0,0,0,0,1,0.23529411764705882,1.6,520000.0,0.14705882352941177,26.0,2.3248076923076924,0
32,51000,1.0,3,9000,12.99,0,0.18,1,5,0,0,1,0,0,0,1,0,0.03125,0.2,51000.0,0.15625,31.0,2.2923529411764707,0
31,51000,5.0,2,9000,10.99,0,0.18,0,7,0,0,1,0,0,0,1,0,0.16129032258064516,0.7142857142857143,255000.0,0.22580645161290322,26.0,1.9394117647058824,0
30,51600,5.0,1,9000,6.54,0,0.17,0,6,0,0,1,0,0,0,0,0,0.16666666666666666,0.8333333333333334,258000.0,0.2,25.0,1.1406976744186046,0
35,52000,2.0,2,9000,10.99,0,0.17,0,9,0,0,1,0,0,0,0,1,0.05714285714285714,0.2222222222222222,104000.0,0.2571428571428571,33.0,1.9021153846153847,0
29,65000,11.0,1,7000,10.99,0,0.11,0,10,0,0,0,0,1,0,0,0,0.3793103448275862,1.1,715000.0,0.3448275862068966,18.0,1.1835384615384614,0
34,65000,5.0,2,21200,9.99,0,0.33,0,6,0,0,0,1,0,0,0,0,0.14705882352941177,0.8333333333333334,325000.0,0.17647058823529413,29.0,3.2582769230769233,0
28,65000,4.0,1,2000,7.49,0,0.03,0,6,0,0,0,0,1,0,0,0,0.14285714285714285,0.6666666666666666,260000.0,0.21428571428571427,24.0,0.23046153846153847,0
28,46000,3.0,5,9000,17.56,1,0.2,1,7,0,0,1,0,0,0,0,0,0.10714285714285714,0.42857142857142855,138000.0,0.25,25.0,3.4356521739130437,0
28,65000,2.0,1,2500,5.99,0,0.04,0,7,0,0,0,0,0,0,0,1,0.07142857142857142,0.2857142857142857,130000.0,0.25,26.0,0.23038461538461538,0
33,65000,14.0,3,3600,13.99,0,0.06,0,9,0,0,0,0,0,0,0,0,0.42424242424242425,1.5555555555555556,910000.0,0.2727272727272727,19.0,0.7748307692307692,0
27,65000,11.0,2,4500,11.99,0,0.07,0,10,0,0,0,0,0,0,0,1,0.4074074074074074,1.1,715000.0,0.37037037037037035,16.0,0.830076923076923,1
30,65000,14.0,1,6200,10.99,0,0.1,0,5,0,0,0,0,0,0,1,0,0.4666666666666667,2.8,910000.0,0.16666666666666666,16.0,1.048276923076923,0
32,53000,4.0,1,9000,5.79,0,0.17,0,6,0,0,1,0,0,1,0,0,0.125,0.6666666666666666,212000.0,0.1875,28.0,0.9832075471698113,0
27,65000,6.0,1,15000,6.99,0,0.23,0,5,0,1,0,1,0,0,0,0,0.2222222222222222,1.2,390000.0,0.18518518518518517,21.0,1.613076923076923,0
32,65000,12.0,2,10000,11.99,0,0.15,0,5,0,1,0,0,0,0,0,1,0.375,2.4,780000.0,0.15625,20.0,1.8446153846153845,0
34,65000,6.0,1,12300,10.99,0,0.19,0,10,0,0,0,0,0,0,0,0,0.17647058823529413,0.6,390000.0,0.29411764705882354,28.0,2.079646153846154,0
27,65000,11.0,1,9000,7.66,0,0.14,0,6,0,0,0,0,0,0,0,1,0.4074074074074074,1.8333333333333333,715000.0,0.2222222222222222,16.0,1.0606153846153845,0
35,55000,3.0,2,9000,10.25,0,0.16,0,6,0,0,1,0,0,0,0,0,0.08571428571428572,0.5,165000.0,0.17142857142857143,32.0,1.6772727272727272,0
34,30000,3.0,1,9050,5.99,0,0.3,0,9,0,0,1,0,0,0,1,0,0.08823529411764706,0.3333333333333333,90000.0,0.2647058823529412,31.0,1.8069833333333334,0
29,65000,2.0,1,7000,7.29,0,0.11,0,6,0,0,0,0,0,0,0,0,0.06896551724137931,0.3333333333333333,130000.0,0.20689655172413793,27.0,0.7850769230769231,0
33,62130,6.0,1,9050,7.29,0,0.15,0,7,0,0,1,0,1,0,0,0,0.18181818181818182,0.8571428571428571,372780.0,0.21212121212121213,27.0,1.0618783196523418,0
28,65000,3.0,1,5000,6.92,0,0.08,0,5,0,0,0,0,0,0,0,0,0.10714285714285714,0.6,195000.0,0.17857142857142858,25.0,0.5323076923076923,0
30,65000,3.0,1,12000,7.66,0,0.18,0,7,0,0,0,0,0,0,1,0,0.1,0.42857142857142855,195000.0,0.23333333333333334,27.0,1.414153846153846,0
34,62000,2.0,3,9100,13.48,0,0.15,0,7,0,0,1,0,0,0,1,0,0.058823529411764705,0.2857142857142857,124000.0,0.20588235294117646,32.0,1.9785161290322582,0
28,65000,13.0,1,8000,7.66,0,0.12,0,7,0,1,0,0,0,0,0,1,0.4642857142857143,1.8571428571428572,845000.0,0.25,15.0,0.9427692307692308,0
33,125000,0.0,1,9100,7.88,0,0.07,0,8,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.24242424242424243,33.0,0.573664,0
33,43000,1.0,3,9150,13.16,0,0.21,1,10,0,0,1,1,0,0,0,0,0.030303030303030304,0.1,43000.0,0.30303030303030304,32.0,2.8003255813953487,0
33,120000,1.0,3,9150,13.99,0,0.08,0,5,0,0,1,0,0,0,1,0,0.030303030303030304,0.2,120000.0,0.15151515151515152,32.0,1.0667375,0
34,28500,0.0,2,9175,12.69,1,0.32,0,5,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.14705882352941177,34.0,4.0852894736842105,0
28,65000,2.0,1,7500,7.29,0,0.12,0,8,0,0,0,0,0,1,0,0,0.07142857142857142,0.25,130000.0,0.2857142857142857,26.0,0.8411538461538461,0
30,65000,4.0,1,3600,6.92,0,0.06,0,10,0,0,0,0,0,1,0,0,0.13333333333333333,0.4,260000.0,0.3333333333333333,26.0,0.3832615384615385,0
29,65000,1.0,1,9600,5.79,0,0.15,0,5,0,0,0,0,1,0,0,0,0.034482758620689655,0.2,65000.0,0.1724137931034483,28.0,0.8551384615384615,0
27,60000,2.0,2,9200,12.42,0,0.15,0,7,0,0,1,0,0,0,0,1,0.07407407407407407,0.2857142857142857,120000.0,0.25925925925925924,25.0,1.9044,0
32,65000,3.0,3,12000,13.35,0,0.18,1,9,0,1,0,0,0,0,1,0,0.09375,0.3333333333333333,195000.0,0.28125,29.0,2.4646153846153847,0
28,62000,3.0,2,9200,10.0,0,0.15,0,9,0,0,1,0,0,1,0,0,0.10714285714285714,0.3333333333333333,186000.0,0.32142857142857145,25.0,1.4838709677419355,0
29,73000,2.0,1,9200,7.88,0,0.13,0,5,0,0,1,1,0,0,0,0,0.06896551724137931,0.4,146000.0,0.1724137931034483,27.0,0.9930958904109589,0
27,65000,0.0,4,22000,14.09,0,0.34,1,6,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.2222222222222222,27.0,4.768923076923077,0
35,65000,4.0,1,6500,5.42,0,0.1,0,5,0,0,0,0,0,0,0,1,0.11428571428571428,0.8,260000.0,0.14285714285714285,31.0,0.542,0
32,59000,0.0,3,3500,13.72,1,0.06,0,6,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.1875,32.0,0.8138983050847458,0
28,19000,1.0,2,9250,11.49,1,0.49,0,7,0,0,1,0,0,0,0,0,0.03571428571428571,0.14285714285714285,19000.0,0.25,27.0,5.593815789473684,0
28,19200,0.0,3,9250,14.22,1,0.48,0,9,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.32142857142857145,28.0,6.85078125,0
30,65000,15.0,1,7500,6.17,0,0.12,0,9,0,0,0,0,0,0,0,0,0.5,1.6666666666666667,975000.0,0.3,15.0,0.7119230769230769,0
29,65000,5.0,2,6000,10.36,0,0.09,0,7,0,0,0,0,0,1,0,0,0.1724137931034483,0.7142857142857143,325000.0,0.2413793103448276,24.0,0.9563076923076923,0
33,21996,0.0,3,9250,12.87,1,0.42,0,9,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.2727272727272727,33.0,5.412234042553192,0
30,26000,3.0,2,9250,10.99,1,0.36,0,5,0,0,1,1,0,0,0,0,0.1,0.6,78000.0,0.16666666666666666,27.0,3.909903846153846,0
31,65000,15.0,1,7750,7.51,0,0.12,0,8,0,0,0,1,0,0,0,0,0.4838709677419355,1.875,975000.0,0.25806451612903225,16.0,0.8954230769230769,0
27,65000,8.0,1,5000,7.88,0,0.08,0,5,0,1,0,0,0,1,0,0,0.2962962962962963,1.6,520000.0,0.18518518518518517,19.0,0.6061538461538462,0
30,28000,0.0,2,9250,11.48,1,0.33,0,9,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.3,30.0,3.7925,0
27,65000,3.0,2,15000,10.75,0,0.23,0,5,0,0,0,0,0,0,0,0,0.1111111111111111,0.6,195000.0,0.18518518518518517,24.0,2.480769230769231,0
33,29736,4.0,2,9250,9.99,1,0.31,0,10,0,0,1,0,0,0,0,1,0.12121212121212122,0.4,118944.0,0.30303030303030304,29.0,3.107596852300242,0
31,65000,3.0,3,10000,13.61,0,0.15,0,9,0,0,0,0,0,1,0,0,0.0967741935483871,0.3333333333333333,195000.0,0.2903225806451613,28.0,2.0938461538461537,0
29,32000,10.0,4,9250,15.65,1,0.29,0,7,0,0,1,0,1,0,0,0,0.3448275862068966,1.4285714285714286,320000.0,0.2413793103448276,19.0,4.523828125,0
30,65000,2.0,4,4000,15.21,0,0.06,0,7,0,0,0,0,1,0,0,0,0.06666666666666667,0.2857142857142857,130000.0,0.23333333333333334,28.0,0.936,0
29,40000,0.0,3,9250,14.65,0,0.23,0,7,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.2413793103448276,29.0,3.3878125,0
35,34000,1.0,2,9250,10.59,1,0.27,0,10,0,0,1,0,0,0,1,0,0.02857142857142857,0.1,34000.0,0.2857142857142857,34.0,2.8811029411764704,0
34,65000,4.0,1,11200,7.88,0,0.17,0,6,0,0,0,0,0,0,0,0,0.11764705882352941,0.6666666666666666,260000.0,0.17647058823529413,30.0,1.3577846153846154,0
30,67000,2.0,1,9250,10.99,0,0.14,0,7,0,0,1,0,0,0,0,1,0.06666666666666667,0.2857142857142857,134000.0,0.23333333333333334,28.0,1.5172761194029851,0
27,36000,2.0,4,9300,10.99,1,0.26,1,9,0,0,1,1,0,0,0,0,0.07407407407407407,0.2222222222222222,72000.0,0.3333333333333333,25.0,2.8390833333333334,0
29,54996,8.0,1,9300,9.32,0,0.17,0,7,0,0,1,0,0,1,0,0,0.27586206896551724,1.1428571428571428,439968.0,0.2413793103448276,21.0,1.576041893955924,0
28,62000,3.0,3,9300,11.72,0,0.15,1,5,0,0,1,0,0,0,0,0,0.10714285714285714,0.6,186000.0,0.17857142857142858,25.0,1.758,0
32,65000,12.0,1,12000,7.88,0,0.18,0,5,0,0,0,0,0,0,0,1,0.375,2.4,780000.0,0.15625,20.0,1.4547692307692308,0
32,12000,1.0,1,9325,8.38,1,0.78,0,6,0,0,1,0,0,1,0,0,0.03125,0.16666666666666666,12000.0,0.1875,31.0,6.511958333333334,0
32,30000,4.0,4,9325,13.62,1,0.31,0,7,0,0,1,0,0,1,0,0,0.125,0.5714285714285714,120000.0,0.21875,28.0,4.233549999999999,0
34,65000,12.0,1,6000,7.14,0,0.09,0,10,0,0,0,0,0,0,0,1,0.35294117647058826,1.2,780000.0,0.29411764705882354,22.0,0.6590769230769231,0
27,65000,11.0,1,18000,7.51,0,0.28,0,8,0,0,0,0,0,0,1,0,0.4074074074074074,1.375,715000.0,0.2962962962962963,16.0,2.0796923076923077,0
27,65000,7.0,2,12000,11.36,0,0.18,0,8,0,0,0,0,1,0,0,0,0.25925925925925924,0.875,455000.0,0.2962962962962963,20.0,2.097230769230769,0
35,65000,19.0,2,20000,10.25,0,0.31,0,5,0,0,0,1,0,0,0,0,0.5428571428571428,3.8,1235000.0,0.14285714285714285,16.0,3.1538461538461537,0
32,83196,1.0,2,9350,10.99,0,0.11,0,8,0,0,1,0,0,1,0,0,0.03125,0.125,83196.0,0.25,31.0,1.2351134669936055,0
32,65000,16.0,1,5500,7.51,0,0.08,0,7,0,0,0,0,0,0,0,0,0.5,2.2857142857142856,1040000.0,0.21875,16.0,0.6354615384615384,0
34,65000,17.0,2,10000,11.36,0,0.15,0,7,0,0,0,0,0,0,1,0,0.5,2.4285714285714284,1105000.0,0.20588235294117646,17.0,1.7476923076923077,0
29,65000,13.0,4,10000,15.33,0,0.15,1,6,0,0,0,1,0,0,0,0,0.4482758620689655,2.1666666666666665,845000.0,0.20689655172413793,16.0,2.3584615384615386,0
27,31200,2.0,1,9400,6.91,0,0.3,0,5,0,0,1,0,0,1,0,0,0.07407407407407407,0.4,62400.0,0.18518518518518517,25.0,2.0818589743589744,0
33,65000,3.0,1,2000,7.88,0,0.03,0,7,0,0,0,0,0,0,0,0,0.09090909090909091,0.42857142857142855,195000.0,0.21212121212121213,30.0,0.24246153846153845,0
28,72800,12.0,2,9425,11.49,0,0.13,0,8,0,0,1,0,1,0,0,0,0.42857142857142855,1.5,873600.0,0.2857142857142857,16.0,1.4875446428571428,0
32,28800,7.0,3,9450,14.27,1,0.33,1,10,0,0,1,0,0,0,1,0,0.21875,0.7,201600.0,0.3125,25.0,4.68234375,0
29,65000,9.0,1,11500,7.51,0,0.18,0,10,0,0,0,0,1,0,0,0,0.3103448275862069,0.9,585000.0,0.3448275862068966,20.0,1.3286923076923076,0
34,59000,1.0,3,20000,10.99,1,0.34,1,7,0,0,0,0,0,1,0,0,0.029411764705882353,0.14285714285714285,59000.0,0.20588235294117646,33.0,3.7254237288135594,0
32,29000,16.0,4,9450,16.29,1,0.33,0,8,0,0,1,0,0,0,0,0,0.5,2.0,464000.0,0.25,16.0,5.308293103448276,0
28,65000,6.0,4,22000,15.65,0,0.34,0,5,0,0,0,0,0,0,1,0,0.21428571428571427,1.2,390000.0,0.17857142857142858,22.0,5.296923076923077,0
27,65000,0.0,1,10250,8.59,0,0.16,0,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.18518518518518517,27.0,1.3545769230769231,0
27,65000,7.0,3,4500,13.92,0,0.07,0,7,0,0,0,0,1,0,0,0,0.25925925925925924,1.0,455000.0,0.25925925925925924,20.0,0.9636923076923077,0
32,70000,1.0,2,9450,10.83,0,0.14,0,10,0,0,1,0,0,0,0,0,0.03125,0.1,70000.0,0.3125,31.0,1.46205,0
31,95000,0.0,1,9450,6.54,0,0.1,0,6,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.1935483870967742,31.0,0.6505578947368421,0
27,65000,11.0,5,24000,17.74,0,0.37,1,6,0,0,0,0,1,0,0,0,0.4074074074074074,1.8333333333333333,715000.0,0.2222222222222222,16.0,6.5501538461538455,0
27,65000,2.0,2,10000,12.53,0,0.15,0,7,0,0,0,0,0,0,0,0,0.07407407407407407,0.2857142857142857,130000.0,0.25925925925925924,25.0,1.9276923076923076,0
27,75000,0.0,2,9475,10.99,0,0.13,0,5,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.18518518518518517,27.0,1.3884033333333334,0
31,21900,4.0,4,9500,14.59,1,0.43,0,8,0,0,1,0,0,0,1,0,0.12903225806451613,0.5,87600.0,0.25806451612903225,27.0,6.328995433789954,0
29,65000,0.0,1,10000,8.94,0,0.15,0,9,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.3103448275862069,29.0,1.3753846153846154,0
30,65000,1.0,4,25000,15.65,0,0.38,1,5,0,0,0,0,0,0,1,0,0.03333333333333333,0.2,65000.0,0.16666666666666666,29.0,6.019230769230769,0
34,36000,2.0,1,9500,8.59,0,0.26,0,8,0,0,1,0,0,0,0,0,0.058823529411764705,0.25,72000.0,0.23529411764705882,32.0,2.2668055555555555,0
28,65000,1.0,3,2500,13.22,0,0.04,1,7,0,1,0,0,0,1,0,0,0.03571428571428571,0.14285714285714285,65000.0,0.25,27.0,0.5084615384615384,0
29,59000,9.0,4,18000,15.65,1,0.31,1,8,0,0,0,0,0,0,0,0,0.3103448275862069,1.125,531000.0,0.27586206896551724,20.0,4.774576271186441,0
29,40000,7.0,1,9500,10.99,0,0.24,0,7,0,0,1,0,0,0,0,1,0.2413793103448276,1.0,280000.0,0.2413793103448276,22.0,2.610125,0
